Time (UTC),Conversation ID,Message ID,Sender Name,Message Content,is_follow_up,is_follow_up_unmapped,main_use_case,sub_use_case,classification_reason
02-04-2026 10:16:00,01KN6V1P7FET9XE3H8EWW2FX4E,01KN6V21R2CYJK7FPFJX4VYH2K,,"Báo cáo “Công khai dự toán ngân sách nhà nước năm 2026 – Chính phủ trình Quốc hội” đã được Bộ Tài chính đăng tải công khai trên Cổng Thông tin điện tử của Bộ. Trong báo cáo này có bao gồm:

* **Phần III:** “Kế hoạch tài chính – ngân sách nhà nước 03 năm quốc gia 2026‑2028” (kế hoạch tài chính 3 năm mà bạn đang tìm);
* **Phần II:** “Dự kiến dự toán ngân sách nhà nước năm 2026” (số liệu dự toán NSNN năm 2026 trình Quốc hội).

Bạn có thể truy cập và tải các tệp đính kèm (PDF) trực tiếp từ đường link sau:  
**https://mof.gov.vn/tin-tuc-tai-chinh/tin-tuc-su-kien-8/cong-khai-du-toan-nsnn-nam-2026-chinh-phu-trinh-quoc-hoi**

Trên trang này, báo cáo được chia thành 4 phần như đã nêu, và các tệp PDF có thể tải về để xem chi tiết nội dung và số liệu. Nếu cần hỗ trợ thêm về cách tải hoặc các tài liệu phụ lục, vui lòng cho mình biết.

Bạn có muốn mình cung cấp thêm thông tin chi tiết về nội dung các phần trong báo cáo hoặc hướng dẫn cách liên hệ để nhận bản sao giấy tờ không?",False,False,,,
02-04-2026 10:17:51,01KN6V1P7FET9XE3H8EWW2FX4E,01KN6V61N646ZTRAVE0307WA5V,Hi,"Tệp đính kèm
Ke hoach tai chinh - NSNN 3 nam 2026-2028 trinh Quoc hoi - EN.xls
So lieu du toan NSNN nam 2026 trinh Quoc hoi - EN.xls
Du toan NSNN nam 2026 Chinh phu trinh Quoc hoi - EN.docx
Not opening no Data",False,False,Phản hồi/Lỗi,,Phản hồi lỗi kỹ thuật khi mở tệp đính kèm
02-04-2026 10:18:06,01KN6V1P7FET9XE3H8EWW2FX4E,01KN6V61P2AXAC8E6K6QSC07JD,,"Xin lỗi, hiện không có đủ thông tin liên quan để trả lời câu hỏi này. Bạn có muốn mình hỗ trợ câu hỏi khác không?",False,False,,,
02-04-2026 10:20:36,01KN6V1P7FET9XE3H8EWW2FX4E,01KN6VB2SA1VD2QM2AWPBE1AXW,Hi,Estimation state budger for 9 months 202513/10/2025 data we need,False,False,Tra cứu & cập nhật CS,,Yêu cầu tra cứu chính sách ngân sách nhà nước
02-04-2026 10:20:49,01KN6V1P7FET9XE3H8EWW2FX4E,01KN6VB2TQEPKZ4FZQYMY34ZJE,,"Xin lỗi, hiện không có đủ thông tin liên quan để trả lời câu hỏi này. Bạn có muốn mình hỗ trợ câu hỏi khác không?",False,False,,,
02-04-2026 10:19:51,01KN6V63HQ18D297439WXGZ1TQ,01KN6V9PC6GDPFMWNAXG8J1X4H,huy,bộ trưởng là ai,False,False,Thông tin lãnh đạo,,Hỏi thông tin lãnh đạo Bộ Tài chính
02-04-2026 10:20:02,01KN6V63HQ18D297439WXGZ1TQ,01KN6V9PD0T1WC1R154TDG9K83,,"Nguyễn Văn Thắng là Bộ trưởng Bộ Tài chính hiện nay. Dưới đây là thông tin chi tiết:

**Thông tin cá nhân**
- Họ và tên: Nguyễn Văn Thắng  
- Ngày sinh: 12/09/1973  
- Nơi sinh: TP. Hà Nội  
- Học hàm, học vị: Tiến sĩ kinh tế  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**
- Bộ trưởng Bộ Tài chính  
- Ủy viên Ban Chấp hành Trung ương Đảng khoá XIV  
- Bí thư Đảng ủy Bộ Tài chính  
- Trưởng Ban Bảo vệ chính trị nội bộ  
- Chủ tịch Hội đồng Thi đua – Khen thưởng – Kỷ luật ngành Tài chính  
- Chủ tịch Hội đồng quản lý Bảo hiểm xã hội Việt Nam  

Bạn cần thêm thông tin gì về ông Nguyễn Văn Thắng không?",False,False,,,
02-04-2026 10:20:24,01KN6V63HQ18D297439WXGZ1TQ,01KN6VAPQP43RZC3CW2F40H1N4,huy,Lãnh đạo Bộ Tài chính là ai?,False,False,Thông tin lãnh đạo,,Hỏi thông tin lãnh đạo Bộ Tài chính
02-04-2026 10:20:34,01KN6V63HQ18D297439WXGZ1TQ,01KN6VAPRT8JJVZ7YCDNETVFCM,,"Hiện nay, Bộ Tài chính có các lãnh đạo sau:

- **Bộ trưởng:** Nguyễn Văn Thắng  
- **Thứ trưởng:**  
  • Nguyễn Thị Bích Ngọc  
  • Nguyễn Đức Chi  
  • Cao Anh Tuấn  
  • Lê Tấn Cận  
  • Trần Quốc Phương  
  • Nguyễn Đức Tâm  
  • Tạ Anh Tuấn  

- **Văn phòng Bộ Tài chính:**  
  • Chánh Văn phòng: Phạm Chí Thanh  
  • Phó Chánh văn phòng: Phạm Văn Trường  
  • Phó Chánh văn phòng: Nghiêm Phú Nguyên  
  • Phó Chánh văn phòng: Nguyễn Tử Trường  
  • Phó Chánh văn phòng: Hoàng Minh Tuấn  
  • Phó Chánh văn phòng: Đặng Quang Tư  
  • Phó Chánh văn phòng: Nguyễn Văn Thắng  
  • Phó Chánh văn phòng: Mai Thế Hùng  
  • Phó Chánh văn phòng: Lê Thị Hạnh  

Bạn cần thêm thông tin chi tiết về bất kỳ lãnh đạo nào không?",False,False,,,
02-04-2026 10:22:43,01KN6VE537V0CG0M5H75076B43,01KN6VEYADBWEVVWVZ2CFZDT0J,huy,Lãnh đạo Bộ Tài chính là ai?,False,False,Thông tin lãnh đạo,,Hỏi thông tin lãnh đạo Bộ Tài chính
02-04-2026 10:22:55,01KN6VE537V0CG0M5H75076B43,01KN6VEYBC6P773W4GH5XHDYX5,,"Hiện nay, Bộ Tài chính có các lãnh đạo sau:

**Bộ trưởng**
- Nguyễn Văn Thắng  

**Thứ trưởng**
- Nguyễn Thị Bích Ngọc  
- Nguyễn Đức Chi  
- Cao Anh Tuấn  
- Lê Tấn Cận  
- Trần Quốc Phương  
- Nguyễn Đức Tâm  
- Tạ Anh Tuấn  

**Chánh Văn phòng**
- Phạm Chí Thanh  

**Phó Chánh văn phòng**
- Phạm Văn Trường  
- Nghiêm Phú Nguyên  
- Nguyễn Tử Trường  
- Hoàng Minh Tuấn  
- Đặng Quang Tư  
- Nguyễn Văn Thắng  
- Mai Thế Hùng  
- Lê Thị Hạnh  

Bạn cần thêm thông tin chi tiết về bất kỳ lãnh đạo nào không?",False,False,,,
02-04-2026 10:23:13,01KN6VE537V0CG0M5H75076B43,01KN6VFVRB8XWM8WZ9ZEB1A7B4,huy,chi tiết về ông Tạ Anh Tuấn,False,False,Thông tin lãnh đạo,,Yêu cầu thông tin chi tiết về lãnh đạo Bộ Tài chính
02-04-2026 10:23:21,01KN6VE537V0CG0M5H75076B43,01KN6VFVSJZKB3ZDDEG8KZ0F25,,"Tạ Anh Tuấn là Thứ trưởng Bộ Tài chính.

**Thông tin cá nhân**
- Họ và tên: Tạ Anh Tuấn  
- Ngày sinh: 20/06/1969  
- Nơi sinh: TP. Hà Nội  
- Học hàm, học vị: Thạc sĩ  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**
- Thứ trưởng Bộ Tài chính  

Bạn cần thêm thông tin gì khác về ông Tạ Anh Tuấn không?",False,False,,,
02-04-2026 10:24:50,01KN6VHE8DXDBMWHCE1883JG7W,01KN6VJV2P60WE7PD678ZM6ENV,Quyên,Lãnh đạo Bộ,False,False,Thông tin lãnh đạo,,Hỏi về lãnh đạo Bộ Tài chính
02-04-2026 10:25:00,01KN6VHE8DXDBMWHCE1883JG7W,01KN6VJV3GACSVPZ5VWCP58SZK,,"Hiện nay, Bộ Tài chính có các lãnh đạo sau:

- **Bộ trưởng:** Nguyễn Văn Thắng  
- **Thứ trưởng:**  
  • Nguyễn Thị Bích Ngọc  
  • Nguyễn Đức Chi  
  • Cao Anh Tuấn  
  • Lê Tấn Cận  
  • Trần Quốc Phương  
  • Nguyễn Đức Tâm  
  • Tạ Anh Tuấn  

- **Lãnh đạo Văn phòng Bộ Tài chính:**  
  • Chánh Văn phòng: Phạm Chí Thanh  
  • Phó Chánh văn phòng: Phạm Văn Trường  
  • Phó Chánh văn phòng: Nghiêm Phú Nguyên  
  • Phó Chánh văn phòng: Nguyễn Tử Trường  
  • Phó Chánh văn phòng: Hoàng Minh Tuấn  
  • Phó Chánh văn phòng: Đặng Quang Tư  
  • Phó Chánh văn phòng: Nguyễn Văn Thắng  
  • Phó Chánh văn phòng: Mai Thế Hùng  
  • Phó Chánh văn phòng: Lê Thị Hạnh  

Bạn cần thêm thông tin chi tiết về bất kỳ lãnh đạo nào không?",False,False,,,
02-04-2026 10:37:04,01KN6VHE8DXDBMWHCE1883JG7W,01KN6W981CYMMEX4D2H84GJBSM,Quyên,lãnh đạo bộ nào chỉ đạo tài chính của tỉnh quảng ninh,False,False,Thông tin lãnh đạo,,Hỏi về lãnh đạo Bộ liên quan đến quản lý tài chính địa phương
02-04-2026 10:37:15,01KN6VHE8DXDBMWHCE1883JG7W,01KN6W982DY0YMB506E2EJ98NB,,"Thứ trưởng Nguyễn Đức Chi là người phụ trách chỉ đạo công tác tài chính‑ngân sách của tỉnh Quảng Ninh. Dưới đây là thông tin chi tiết:

**Thông tin cá nhân**
- Họ và tên: Nguyễn Đức Chi  
- Ngày sinh: 09/07/1970  
- Nơi sinh: TP. Hà Nội  
- Học hàm, học vị: Thạc sĩ kinh tế  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**
- Thứ trưởng Bộ Tài chính  

Bạn cần thêm thông tin chi tiết nào khác về ông Nguyễn Đức Chi không?",False,False,,,
02-04-2026 10:38:35,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WC0SVMMBDCD4DRBMPYBGS,Quyên,cục trưởng cục công nghệ thông tin,False,False,Thông tin đơn vị trực thuộc,Tình huống nhiệm vụ đơn vị,Xác định đơn vị phụ trách công nghệ thông tin
02-04-2026 10:38:43,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WC0TG68Z4ECQQZ1RK64CX,,"Nguyễn Việt Hà là Cục trưởng Cục Công nghệ thông tin và chuyển đổi số, đơn vị trực thuộc Bộ Tài chính.

**Thông tin chi tiết**

- **Đơn vị:** Cục Công nghệ thông tin và chuyển đổi số, Bộ Tài chính  
- **Chức vụ:** Cục trưởng  
- **Họ tên:** Nguyễn Việt Hà  
- **Số điện thoại:** 024.22202828 / 2059  
- **Email:** nguyenvietha@mof.gov.vn  

Bạn cần thêm thông tin nào khác về Cục trưởng hoặc các Phó Cục trưởng không?",False,False,,,
02-04-2026 10:39:00,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WCS8R168NBFRARRFE9XNY,Quyên,số điện thoại của thứ trưởng tâm,False,False,Thông tin lãnh đạo,,Hỏi thông tin liên hệ của lãnh đạo Bộ Tài chính
02-04-2026 10:39:09,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WCS9Z0MJXHYSQV4BE00Z1,,"Số điện thoại của Thứ trưởng Nguyễn Đức Tâm là **024.2220 2828**.  

**Thông tin cá nhân**  
- Họ và tên: Nguyễn Đức Tâm  
- Ngày sinh: 05/01/1981  
- Nơi sinh: Hưng Yên  
- Học hàm, học vị: Thạc sĩ kinh tế  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**  
- Thứ trưởng Bộ Tài chính  

Bạn cần thêm thông tin gì khác về Thứ trưởng Nguyễn Đức Tâm không?",False,False,,,
02-04-2026 10:39:32,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WDR7ZY2TN4WDMQC6CQNYR,Quyên,lĩnh vực phụ trách,False,False,Thông tin lãnh đạo,,Hỏi về lĩnh vực do lãnh đạo Bộ Tài chính phụ trách
02-04-2026 10:39:46,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WDR8P080ET5P6FGDNX1PP,,"Thứ trưởng Nguyễn Đức Tâm phụ trách các lĩnh vực công việc sau:

- **Lĩnh vực công việc phụ trách**  
  a) Phát triển công nghệ thông tin và chuyển đổi số toàn ngành Tài chính; tài chính nội ngành; kế hoạch phát triển kinh tế‑xã hội của các địa phương và vùng lãnh thổ; phát triển doanh nghiệp tư nhân và kinh tế tập thể; công tác hội, quỹ; phụ trách công tác kế toán, kiểm toán.  
  b) Theo dõi và chỉ đạo công tác tài chính‑ngân sách của các tỉnh, thành phố: Điện Biên, Lai Châu, Lào Cai, Tuyên Quang, Sơn La.  
  c) Thực hiện nhiệm vụ khác theo phân công của Bộ trưởng Bộ Tài chính.

**Thông tin cá nhân**  
- Họ và tên: Nguyễn Đức Tâm  
- Ngày sinh: 05/01/1981  
- Nơi sinh: Hưng Yên  
- Học hàm, học vị: Thạc sỹ kinh tế  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**  
- Thứ trưởng Bộ Tài chính  

Bạn cần thêm thông tin gì về Thứ trưởng Nguyễn Đức Tâm không?",False,False,,,
02-04-2026 10:40:41,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WFVE16CGBCVXX3V773Y35,Quyên,thứ trưởng phuong quê ở đâu,False,False,Ngoài phạm vi (Từ chối),Bộ/ngành khác,Hỏi thông tin cá nhân lãnh đạo không thuộc phạm vi chức năng
02-04-2026 10:40:53,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WFVF4Y8XHPBYJ689RJGC2,,"Thứ trưởng Trần Quốc Phương quê ở TP. Hà Nội. Dưới đây là thông tin chi tiết:

**Thông tin cá nhân**
- Họ và tên: Trần Quốc Phương  
- Ngày sinh: 03/10/1974  
- Nơi sinh / quê quán: TP. Hà Nội  
- Học hàm, học vị: Thạc sĩ  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**
- Thứ trưởng Bộ Tài chính (phụ trách lĩnh vực công tác quản lý nợ công, kinh tế đối ngoại; công tác quy hoạch, quản lý đấu thầu; quản lý nhà nước về lập, chấp hành dự toán ngân sách quốc phòng, an ninh và ngân sách Đảng; công tác báo chí; tạp chí; đào tạo, bồi dưỡng công chức, viên chức ngành Tài chính)  

Bạn cần thêm thông tin gì về Thứ trưởng Trần Quốc Phương không?",False,False,,,
02-04-2026 10:41:59,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WJ7CGMTRBQW7ZDDQPDMFW,Quyên,theo dõi công tác tài chính của đơn vị nào,False,False,Thông tin đơn vị trực thuộc,Tình huống nhiệm vụ đơn vị,Xác định đơn vị phụ trách công tác tài chính
02-04-2026 10:42:16,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WJ7DEE8VZHHXFBC0H777M,,"Thứ trưởng Trần Quốc Phương theo dõi công tác tài chính - ngân sách của các tỉnh, thành phố **Gia Lai, Đà Nẵng, Quảng Ngãi, Đắk Lắk và Lâm Đồng**. Dưới đây là thông tin chi tiết về ông:

**Thông tin cá nhân**
- Họ và tên: Trần Quốc Phương  
- Ngày sinh: 03/10/1974  
- Quê quán: TP. Hà Nội  
- Học hàm, học vị: Thạc sĩ  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**
- Thứ trưởng Bộ Tài chính  

**Lĩnh vực công việc phụ trách**
- a) Chỉ đạo trực tiếp lĩnh vực công tác quản lý nợ công, kinh tế đối ngoại; công tác quy hoạch, quản lý đấu thầu; quản lý nhà nước về lập, chấp hành dự toán ngân sách quốc phòng, an ninh và ngân sách Đảng; công tác báo chí; phụ trách công tác tạp chí; công tác đào tạo, bồi dưỡng công chức, viên chức ngành Tài chính. (Trực tiếp phụ trách: Cục Quản lý nợ và Kinh tế đối ngoại; Cục Quản lý đấu thầu; Vụ Quốc phòng, an ninh, đặc biệt; Vụ Quản lý quy hoạch; Báo Tài chính - Đầu tư; Trường Bồi dưỡng cán bộ kinh tế - tài chính; Tạp chí Kinh tế - Tài chính).  
- b) **Theo dõi và chỉ đạo công tác tài chính - ngân sách của các tỉnh, thành phố:** Gia Lai, Đà Nẵng, Quảng Ngãi, Đắk Lắk, Lâm Đồng.  
- c) Thực hiện nhiệm vụ khác theo phân công của Bộ trưởng Bộ Tài chính.  

Bạn cần thêm thông tin gì về Thứ trưởng Trần Quốc Phương hoặc các đồng nghiệp khác không?",False,False,,,
02-04-2026 10:43:01,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WM3YN7GWSB5TTA7F8C4H9,Quyên,quản lý trực tiếp công tác gì,False,False,Thông tin đơn vị trực thuộc,Tình huống nhiệm vụ đơn vị,Hỏi về nhiệm vụ quản lý trực tiếp của đơn vị
02-04-2026 10:43:15,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WM3ZJZXGZECYY2E2B0SSR,,"Thứ trưởng Trần Quốc Phương trực tiếp quản lý các công tác sau:

- Quản lý nợ công và kinh tế đối ngoại  
- Quản lý quy hoạch và đấu thầu  
- Quản lý nhà nước về lập, chấp hành dự toán ngân sách quốc phòng, an ninh và ngân sách Đảng  
- Công tác báo chí và tạp chí  
- Đào tạo, bồi dưỡng công chức, viên chức ngành Tài chính  

**Thông tin cá nhân**  
- Họ và tên: Trần Quốc Phương  
- Ngày sinh: 03/10/1974  
- Nơi sinh: TP. Hà Nội  
- Học hàm, học vị: Thạc sĩ  

**Chức vụ**  
- Thứ trưởng Bộ Tài chính  

Bạn cần thêm thông tin chi tiết nào khác không?",False,False,,,
02-04-2026 10:46:11,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WSXJSEV2NVAR5WW3FNBJD,Quyên,thứ trưởng ngọc phụ trách lĩnh vực gì,False,False,Thông tin lãnh đạo,,Hỏi về lĩnh vực do Thứ trưởng phụ trách
02-04-2026 10:46:24,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WSXMCV2PEX262S20HBEFM,,"Thứ trưởng Nguyễn Thị Bích Ngọc phụ trách lĩnh vực quản lý nhà nước về tài chính (gồm cả khu vực hành chính sự nghiệp và kinh tế ngành), công tác lập và chấp hành dự toán, thống kê, đầu tư nước ngoài, công tác văn phòng, cải cách hành chính, đào tạo tại các cơ sở giáo dục thuộc Bộ, và triển khai kết luận của Bộ Chính trị về xây dựng Trung tâm Tài chính khu vực và quốc tế tại Việt Nam.  

**Thông tin cá nhân**  
- Họ và tên: Nguyễn Thị Bích Ngọc  
- Sinh ngày: 20/06/1971  
- Sinh tại: Nghệ An  
- Học hàm, học vị: Thạc sĩ chính sách công  
- Điện thoại cơ quan: 024.2220 2828  
- Lĩnh vực công việc phụ trách:  
  • Quản lý nhà nước về tài chính (khu vực hành chính sự nghiệp và kinh tế ngành)  
  • Lập, chấp hành dự toán cho các cơ quan thuộc phạm vi quản lý  
  • Thống kê, đầu tư nước ngoài  
  • Công tác văn phòng, cải cách hành chính, cải cách thủ tục hành chính của ngành Tài chính  
  • Đào tạo tại 02 cơ sở giáo dục thuộc Bộ  
  • Triển khai kết luận của Bộ Chính trị về xây dựng Trung tâm Tài chính khu vực và quốc tế tại Việt Nam  

**Chức vụ**  
- Thứ trưởng Bộ Tài chính  
- Ủy viên Ban Chấp hành Trung ương Đảng khoá XIV  
- Phó Bí thư thường trực Đảng ủy  

Bạn cần thêm thông tin chi tiết nào khác không?",False,False,,,
02-04-2026 10:46:59,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WVCY839HMT405ADKMT6GS,Quyên,phụ trách đơn vị nào,False,False,Thông tin lãnh đạo,,Hỏi về đơn vị do lãnh đạo Bộ Tài chính phụ trách
02-04-2026 10:47:12,01KN6VHE8DXDBMWHCE1883JG7W,01KN6WVCZ1P0MJB6FN96FH0HZW,,"Thứ trưởng Nguyễn Thị Bích Ngọc phụ trách các đơn vị: Cục Thống kê; Vụ Tài chính – Kinh tế ngành; Văn phòng Bộ; Cục Đầu tư nước ngoài; Học viện Chính sách và Phát triển; Trường Cao đẳng Kinh tế – Kế hoạch Đà Nẵng. Dưới đây là thông tin chi tiết:

**Thông tin cá nhân**
- Họ và tên: Nguyễn Thị Bích Ngọc  
- Ngày sinh: 20/6/1971  
- Quê quán: Nghệ An  
- Học hàm, học vị: Thạc sĩ chính sách công  
- Điện thoại cơ quan: 024.2220 2828  

**Chức vụ**
- Thứ trưởng Bộ Tài chính  
- Ủy viên Ban Chấp hành Trung ương Đảng khoá XIV  
- Phó Bí thư thường trực Đảng ủy  

Bạn cần thêm thông tin gì về Thứ trưởng Nguyễn Thị Bích Ngọc không?",False,False,,,
